"gene_id","symbol","biotype","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000001998","Ap4e1","protein_coding",511.663761701032,0.255326668223015,0.126315359182651,0.0317196645578258,0.081586515691364
"ENSMUSG00000027195","Hsd17b12","protein_coding",18758.0545813464,-0.717247040625185,0.0409638240870111,7.81178536325789e-69,9.28212631383919e-67
"ENSMUSG00000027009","Itga4","protein_coding",5.40849826076191,-3.29126319160913,1.40320146882086,0.00114635089298514,0.00450699868771295
"ENSMUSG00000001999","Blvra","protein_coding",854.098208779028,0.0661460884127332,0.0927766903409637,0.486503281390609,0.654619671666897
"ENSMUSG00000017002","Slpi","protein_coding",8.74580310644764,0.290265141912395,0.401109942676825,0.158123028203093,0.298346498805407
"ENSMUSG00000075256","Cerkl","protein_coding",6.09524980441965,-0.393478435062195,0.612149883829054,0.0455496741917351,0.110427599167045
"ENSMUSG00000034906","Ncaph","protein_coding",270.698599904679,0.307745458321746,0.114820828390916,0.00455891902049852,0.0153793733526341
"ENSMUSG00000074825","Itpripl1","protein_coding",403.031907115987,0.902739951017741,0.0875460100528429,9.65921729554322e-26,2.65738239460342e-24
"ENSMUSG00000027194","Ttc17","protein_coding",1035.16924246197,-0.164427897199861,0.0842394992678015,0.0446066480486424,0.108644562299561
"ENSMUSG00000044145","1810024B03Rik","protein_coding",27.8212686027279,-0.316740060605123,0.263549958963333,0.111737534003218,0.227635695653133
"ENSMUSG00000081476","Itpa-ps1","processed_pseudogene",849.623062301439,0.0942112873245661,0.0818513903225809,0.234053076312495,0.396634874618987
"ENSMUSG00000016995","Matn4","protein_coding",63.7244402555201,1.65743090866026,0.224520649101112,1.17770492186224e-14,1.71116195998708e-13
"ENSMUSG00000027193","Api5","protein_coding",2195.00334024731,-0.00279594365096433,0.0542978230640751,0.956790054509294,0.976658046576157
"ENSMUSG00000017007","Rbpjl","protein_coding",2.76751526221577,0.348227080504775,0.560306040092115,0.0541783825352699,NA
"ENSMUSG00000017009","Sdc4","protein_coding",3221.77230381128,-0.152451505236772,0.0619157148551497,0.0123200260725686,0.0367098869190013
"ENSMUSG00000050587","Lrrc4c","protein_coding",11.6402734873309,-1.24955086598104,0.617690747146034,0.0025011911473177,0.00905816569582073
"ENSMUSG00000003660","Snrnp200","protein_coding",6279.62729673317,0.236576022397404,0.120607719819243,0.0383352750310701,0.0956477690024604
"ENSMUSG00000082820","Gm13803","processed_pseudogene",115.508172610267,-0.271023597686358,0.175356805496384,0.0790358207483416,0.173713773973432
"ENSMUSG00000045503","Sys1","protein_coding",673.433771865718,-0.205197416548864,0.0938680448313063,0.0232366635232939,0.0627680731477818
"ENSMUSG00000090996","Gm20458","protein_coding",0.561055091546864,-0.00255830951987181,0.365905594759496,0.949137510900244,NA
"ENSMUSG00000094873","Gm13812","processed_pseudogene",5.30178850426975,-0.172539328639766,0.381518945465167,0.265074363202626,0.434198263405654
"ENSMUSG00000095203","Gm13810","processed_pseudogene",5.81229938967969,-0.0490286457827057,0.345337103242438,0.713806604898416,0.827795121470122
"ENSMUSG00000017720","Trp53tg5","protein_coding",5.96602628973097,-0.148815324187942,0.355619302892248,0.369222436055931,0.545968861011701
"ENSMUSG00000003662","Ciao1","protein_coding",857.756019624448,0.0639076960552583,0.0741258836786079,0.37291398203593,0.549539527054088
"ENSMUSG00000034850","Tmem127","protein_coding",2252.03151418673,0.434974421633436,0.0617834446685804,1.25978272001429e-12,1.55842163274419e-11
"ENSMUSG00000103957","Gm10766","TEC",15.2405196446188,0.330120441927492,0.317953693507667,0.125049760605776,0.249121967024549
"ENSMUSG00000017734","Dbndd2","protein_coding",53.8941590423543,-0.0177172798164925,0.208419247585626,0.91906569106631,0.954836016730606
"ENSMUSG00000027367","Stard7","protein_coding",3596.45581749747,-0.037527056078839,0.039499185459183,0.340574281004252,0.516582557325582
"ENSMUSG00000039262","Prrc2b","protein_coding",5157.64474173708,0.147378837612387,0.168885830649176,0.328151824038474,0.503257940294335
"ENSMUSG00000027368","Dusp2","protein_coding",22.0402287659317,0.076937300179002,0.289615905291893,0.673413391060415,0.799918464155665
"ENSMUSG00000119688","Gm22192","snoRNA",0.95758255511637,-0.129970312028082,0.398326629298087,0.0665462801452452,NA
"ENSMUSG00000017721","Pigt","protein_coding",2547.9541371683,0.406966644643846,0.0618600824757861,2.9273327496712e-11,3.23610620408857e-10
"ENSMUSG00000119104","Gm25632","snoRNA",2.71532185107107,0.152159147792273,0.382465244318322,0.268174936185915,NA
"ENSMUSG00000027165","Iftap","protein_coding",590.60122334411,-0.0384222282689473,0.0921838392948803,0.663632613538955,0.793018044115405
"ENSMUSG00000086216","Gm13610","lncRNA",4.28827811338132,-0.828204155055444,1.28682480408221,0.0186141478361861,0.0521131563011351
"ENSMUSG00000093614","Gm20693","processed_pseudogene",0.728079343893064,0.0793126531589348,0.375410584804473,0.270874385461511,NA
"ENSMUSG00000061311","Rag1","protein_coding",1.09029899726011,0.0278845564144405,0.362122629157072,0.764037724867675,NA
"ENSMUSG00000027164","Traf6","protein_coding",641.114071070832,-0.105887526216077,0.0829648425751852,0.189061271342253,0.341039275715448
"ENSMUSG00000070533","Wfdc8","protein_coding",3.29840872047617,0.0841701698541452,0.369109589607578,0.393737116322099,0.570502017575104
"ENSMUSG00000039254","Pomt1","protein_coding",1114.37230415651,-0.741723960187124,0.0765304433350767,6.94474988602493e-23,1.66056686163618e-21
"ENSMUSG00000046338","Gpat2","protein_coding",4.91967903961092,-0.110935738153099,0.364775673768928,0.401683488517129,0.577670442606796
"ENSMUSG00000076434","Wfdc3","protein_coding",17.3587877848459,1.54277742336924,0.450540649066924,4.47002287836419e-05,0.00023217022393934
"ENSMUSG00000027371","Fahd2a","protein_coding",58.6066559307931,-0.479389551605325,0.214324994535295,0.00847113581136539,0.026424377257936
"ENSMUSG00000002550","Uck1","protein_coding",3034.88694081828,-1.30289651697981,0.072612566541145,3.5514655900717e-73,4.6476206451695e-71
"ENSMUSG00000032841","Prr5l","protein_coding",96.464666854796,-1.85924362888157,0.230916212709081,7.66431215691763e-17,1.28749544202758e-15
"ENSMUSG00000066068","Gm13611","processed_pseudogene",695.345910246342,-0.0408089740910027,0.13181854149605,0.725507668579302,0.83580969099714
"ENSMUSG00000017299","Dnttip1","protein_coding",648.671671883905,0.307795184653628,0.0809478074360443,9.1125147496344e-05,0.000450117790540472
"ENSMUSG00000086453","Gm11457","lncRNA",13.1785541482178,-0.0654120155155173,0.289893000345942,0.718849355911769,0.831461145684391
"ENSMUSG00002075137","Gm56329","misc_RNA",8.74602362496812,0.0430450520787915,0.316150872297154,0.798651495708602,0.883598890031087
"ENSMUSG00000027163","Commd9","protein_coding",665.428177696191,-0.0643502941905112,0.0973526509161192,0.524253888454411,0.685600898824107
"ENSMUSG00000001403","Ube2c","protein_coding",322.371959974296,-0.0342895522702683,0.137278240008899,0.786764685955214,0.874792189369522
"ENSMUSG00000079056","Kcnip3","protein_coding",175.604456511703,0.534927176169581,0.111929915415478,6.35660526774405e-07,4.33655268847012e-06
"ENSMUSG00002076675","Gm56334","misc_RNA",2.62065950937349,0.0452194948754049,0.34675531372987,0.731192819326863,NA
"ENSMUSG00000048058","Ldlrad3","protein_coding",1045.32758788271,-0.240189706630608,0.0802074088766407,0.00235976925127095,0.00860553772521479
"ENSMUSG00000085110","Gm13920","lncRNA",2.38121147083565,-0.108219058504489,0.379644762728581,0.264502609057546,NA
"ENSMUSG00000082328","Gm13921","processed_pseudogene",2.19597126987333,0.0830469685235281,0.356969059503148,0.515045854060195,NA
"ENSMUSG00000050373","Snx21","protein_coding",500.981997917255,0.142553262736888,0.0916960554156818,0.107276394869567,0.220425335861847
"ENSMUSG00000044627","Swi5","protein_coding",3354.25125628522,-0.442147705239535,0.0679948655043317,3.56354005156165e-11,3.90891940718777e-10
"ENSMUSG00000027189","Trim44","protein_coding",1963.50148908413,-0.153764251094645,0.103051760737191,0.120589493321056,0.241928455214649
"ENSMUSG00000083306","Gm13868","processed_pseudogene",0.520680129675459,0.0559335117685843,0.374385154561821,0.294557205717622,NA
"ENSMUSG00000075012","Fjx1","protein_coding",283.04095771379,0.665259068319495,0.128086915130657,4.78001607910242e-08,3.75270982651219e-07
"ENSMUSG00000017307","Acot8","protein_coding",501.046425794807,-0.346757890625472,0.101371684561857,0.000357986726292497,0.00156335668880115
"ENSMUSG00000045822","Zswim3","protein_coding",160.435628885109,-0.0125500864898793,0.121205867701921,0.894849305499959,0.94063130801513
"ENSMUSG00000027188","Pamr1","protein_coding",216.730742615786,1.03866607391765,0.138737078099309,9.06980456946039e-15,1.33179662548377e-13
"ENSMUSG00000017764","Zswim1","protein_coding",302.316046755155,0.131546714358524,0.105126046942683,0.191019039665797,0.343610732817606
"ENSMUSG00000017767","Spata25","protein_coding",7.82158064275052,-0.29694181333504,0.452460368491412,0.119000005778171,0.239359446662334
"ENSMUSG00000039873","Neurl2","protein_coding",55.8092379851495,0.22016478962912,0.187311172058113,0.174591763604853,0.321587567997984
"ENSMUSG00000026974","Zmynd19","protein_coding",788.912075259952,-0.300535202561186,0.0731334547162857,3.02873426643069e-05,0.000163172532050708
"ENSMUSG00000034800","Zfp661","protein_coding",243.191557367533,0.348299224328653,0.122972627738198,0.00266472957510769,0.00956990217146037
"ENSMUSG00000027004","Frzb","protein_coding",16.6937964784897,0.0585012801169919,0.283392025555651,0.753182722026249,0.853178322622786
"ENSMUSG00000082494","Gm13687","processed_pseudogene",1.23006559355132,0.126128125394051,0.391588568391282,0.130758369732715,NA
"ENSMUSG00000026975","Dph7","protein_coding",186.754783767657,0.24015555486832,0.128412885323241,0.0451160347815868,0.109623304685707
"ENSMUSG00000027374","Mrps5","protein_coding",828.475979324732,0.204207355501585,0.0677231409041851,0.00212892379136023,0.00786589011657096
"ENSMUSG00000036850","Mrpl41","protein_coding",1125.66047132859,-0.0456050479549484,0.0909086082510008,0.605488907137163,0.74943182217744
"ENSMUSG00000005089","Slc1a2","protein_coding",9.39998782622232,0.155391095643064,0.348760920125169,0.372662684114186,0.549252786387912
"ENSMUSG00000027375","Mal","protein_coding",0.519061784145944,-0.00346463765105967,0.369969486363519,0.961693248359399,NA
"ENSMUSG00000017760","Ctsa","protein_coding",5736.32577337471,1.00097912988902,0.0581754707178812,3.39330291765191e-67,3.69221859039788e-65
"ENSMUSG00000017754","Pltp","protein_coding",1129.71601220407,1.18024623281461,0.0736636851776411,8.51126409896208e-59,7.49300741221353e-57
"ENSMUSG00000027002","Nckap1","protein_coding",4923.64225185916,-0.17738304397506,0.0670920304125828,0.00771426352695919,0.02435368475797
"ENSMUSG00000039849","Pcif1","protein_coding",1201.37511187169,0.378711456617079,0.0575310841639665,2.57139878382448e-11,2.85076426131154e-10
"ENSMUSG00000081487","Gm13689","processed_pseudogene",3.21945161632557,0.0779038752093407,0.350955997280059,0.567661468564384,NA
"ENSMUSG00000083284","Gm13688","processed_pseudogene",3.68149739213634,0.57851679450762,1.00156836017607,0.0271266534186475,0.0716374452430277
"ENSMUSG00000027001","Dusp19","protein_coding",248.831531871142,-0.0310831558979494,0.108702460001368,0.77036903111455,0.864164117212629
"ENSMUSG00000039834","Zfp335","protein_coding",816.677415453354,0.118751368864697,0.131339362420246,0.335654153175002,0.511803234985175
"ENSMUSG00000026999","Nup35","protein_coding",77.1919399444147,0.0729471978240068,0.172966270728754,0.630581232744924,0.769183607242958
"ENSMUSG00000002546","Golga2","protein_coding",3408.96762650893,-0.233764422253368,0.0586322884538707,5.14132671640976e-05,0.00026469222712234
"ENSMUSG00000106252","Mir684-1","miRNA",6.87903478255115,-0.0248728215565943,0.322737955295655,0.873232096606941,0.92835433346598
"ENSMUSG00000086436","Gm13690","processed_pseudogene",237.530351721841,0.130332411747479,0.127138681013017,0.275383659356314,0.445483703639388
"ENSMUSG00000064193","Gm4735","processed_pseudogene",9840.4466024681,-0.363571845383528,0.0708516086070664,1.9931473877358e-07,1.45892965251954e-06
"ENSMUSG00000080979","Gm13675","processed_pseudogene",2.54608655949896,-0.0396977391671439,0.349189701855105,0.743527871449206,NA
"ENSMUSG00000036833","Pnpla7","protein_coding",633.282400151189,0.250452487902889,0.0796577930643855,0.00123622975467228,0.00482630475478588
"ENSMUSG00000017737","Mmp9","protein_coding",3.40438597299445,0.57723541071896,1.10631001514957,0.0232902746198339,0.0628866637162892
"ENSMUSG00000081400","Gm13680","processed_pseudogene",2825.44641169512,0.00979000304520509,0.102096773623144,0.900826525232741,0.944573013952018
"ENSMUSG00000084383","Gm13370","processed_pseudogene",1126.47660367419,-0.0505385465549866,0.0949601970006324,0.576440912733053,0.726714027065923
"ENSMUSG00000083796","Gm13369","processed_pseudogene",3.18076786171811,0.37537586457624,0.630502051981267,0.0346465323184375,NA
"ENSMUSG00000118741","Gm25518","snRNA",0.625186180027449,-0.0603765487637751,0.37238496920856,0.321465787329514,NA
"ENSMUSG00000089513","Gm24875","snRNA",0.546783141195117,-0.00315063803048999,0.367769897757842,0.965062897484038,NA
"ENSMUSG00000027091","Zc3h15","protein_coding",1902.35677990047,-0.161901998182741,0.0560786499308807,0.00340974771188802,0.0119313448389968
"ENSMUSG00000027087","Itgav","protein_coding",1997.3207832151,0.517822605137535,0.0756594713141199,2.92890812779248e-12,3.51468975335097e-11
"ENSMUSG00000085335","Gm13684","lncRNA",2.09653656021232,0.127614213264569,0.3946608323644,0.106232038402362,NA
"ENSMUSG00000048388","Fam171b","protein_coding",155.433502652445,1.06400298137682,0.15413199959975,6.10928897029101e-13,7.74883489041233e-12
"ENSMUSG00000094125","Gm13698","protein_coding",41.31854793043,-0.366208234432421,0.247005409556332,0.0609903636287535,0.140766104710758
"ENSMUSG00000017740","Slc12a5","protein_coding",19.2743799777252,-0.491714472077901,0.38240794926154,0.0450307056244817,0.109457166984809
"ENSMUSG00000094336","Gm13693","protein_coding",29.8649343105995,0.0940269019925841,0.246421709026035,0.613105858896362,0.7554500087358
"ENSMUSG00000039804","Ncoa5","protein_coding",1491.20959087657,0.399656728583183,0.0621342457033013,7.94607352825155e-11,8.43285216959869e-10
"ENSMUSG00000096729","Gm13695","protein_coding",46.9065932977003,-0.168463915700879,0.202038080883664,0.32838061016549,0.503442266333255
"ENSMUSG00000096484","Gm13696","protein_coding",48.6033951876044,-0.0293635384626415,0.205842783731892,0.859736958127088,0.920768805227021
"ENSMUSG00000027387","Zc3h8","protein_coding",239.532124327333,-0.123085281275966,0.105829795252064,0.223274693150787,0.382722741565133
"ENSMUSG00000074807","Gm10762","lncRNA",101.13833668627,0.143951372643125,0.163930614318446,0.32742921223127,0.502388416580467
"ENSMUSG00000042851","Zc3h6","protein_coding",182.61022564169,-0.0482012317943947,0.120196732431288,0.666876397791589,0.795813766642839
"ENSMUSG00000090248","Gm14027","lncRNA",12.1881397367466,-0.207149964812611,0.326827687818557,0.294997145058864,0.467209477921341
"ENSMUSG00000079051","Vinac1","protein_coding",22.561603819449,-0.311203399285351,0.324298709301235,0.146475058024907,0.281413443490368
"ENSMUSG00000087151","Gm14022","lncRNA",13.476851533736,0.010789378787888,0.267551916732243,0.955689227790619,0.97594584856315
"ENSMUSG00000096337","Gm13694","protein_coding",35.0606782020792,-0.534355313652731,0.303560459275341,0.0197101006286145,0.0546677973614501
"ENSMUSG00000027394","Ttl","protein_coding",1026.92563105731,0.323369594887716,0.0788512921078527,2.42324087065919e-05,0.000132580025940473
"ENSMUSG00000095824","Gm13697","protein_coding",41.4153136675703,-0.329996099808077,0.252598035197042,0.0931842743456939,0.198154701968314
"ENSMUSG00000027395","Polr1b","protein_coding",664.343574680977,0.0217664689841659,0.0876489405191645,0.800635816116593,0.884985417563416
"ENSMUSG00000079247","Gm13691","protein_coding",59.9374931228336,0.141360004577271,0.196616847469969,0.396319437791473,0.572739340805202
"ENSMUSG00000037938","Chchd5","protein_coding",393.239005306691,-0.0668924917240308,0.111336597045806,0.531851346040061,0.691548778866192
"ENSMUSG00000082274","Gm14026","processed_pseudogene",371.305501866883,-0.295167718042497,0.102014040657884,0.0024583992526895,0.00891486177234418
"ENSMUSG00000103532","Gm4430","TEC",4.40727844828792,-0.110518693195613,0.349627087283541,0.466964494013452,0.637317195409241
"ENSMUSG00000005087","Cd44","protein_coding",1215.99248023621,0.138301660252066,0.0725248180563805,0.0517144821418266,0.12279098812344
"ENSMUSG00000027397","Slc20a1","protein_coding",606.599438310445,0.165732714206476,0.0886249680167084,0.0538952317966336,0.127251353094868
"ENSMUSG00000010914","Pdhx","protein_coding",2954.90529143109,-0.451231380245459,0.05834897278219,4.41332017440637e-15,6.61588120262404e-14
"ENSMUSG00000087528","9830144P21Rik","lncRNA",22.527901321126,0.242899332961159,0.309933687307128,0.234295183188669,0.396747661646335
"ENSMUSG00000010911","Apip","protein_coding",600.657516376168,-0.210299194751112,0.0811958602412692,0.00726091736724311,0.023088072166929
"ENSMUSG00000048327","Ckap2l","protein_coding",217.765749448961,0.0750424546701382,0.141241480947403,0.565700068968926,0.718787570412003
"ENSMUSG00000058281","Gm10038","pseudogene",2.01185928922627,0.165082382288748,0.402652413116498,0.164055826393686,NA
"ENSMUSG00000027399","Il1a","protein_coding",1.10663084153042,-0.00314179805096958,0.360461831456413,0.969857958620914,NA
"ENSMUSG00000081888","Spcs2-ps","unprocessed_pseudogene",229.648199434294,-0.0490313759221712,0.110469447038232,0.640331071992935,0.776479601950861
"ENSMUSG00000017664","Slc35c2","protein_coding",833.120383476534,0.3557078105712,0.067381408755897,7.91363270041497e-08,6.06294454674198e-07
"ENSMUSG00000006476","Nsmf","protein_coding",1133.62262675044,0.240117278684026,0.0661201484662792,0.000221451120918847,0.00101492316847047
"ENSMUSG00000099320","Mir7664","miRNA",0.758604764350031,0.0186741015569947,0.363293946701077,0.80012489183965,NA
"ENSMUSG00000037902","Sirpa","protein_coding",1836.44745690136,0.54973991691039,0.0477500116748717,3.64629901799568e-31,1.26789083268475e-29
"ENSMUSG00000084328","Gm14046","processed_pseudogene",1.31921759880814,0.0539120536031874,0.367980287009821,0.448537453725184,NA
"ENSMUSG00000037885","Stk35","protein_coding",915.890435447305,0.280047641163412,0.0755535181947043,0.000146738450269203,0.000695042872294921
"ENSMUSG00000100255","Gm28196","lncRNA",3.22105288665938,0.300362287786769,0.492300704928952,0.0812536311650002,NA
"ENSMUSG00000027401","Tgm3","protein_coding",1.67007017988076,0.0202636045256031,0.355644338024135,0.850877958191759,NA
"ENSMUSG00000087028","Gm13387","lncRNA",0.607911838837053,-0.0608186032875961,0.375026683476748,0.307972781238924,NA
"ENSMUSG00000059555","Tor4a","protein_coding",179.54124149309,-0.398756662607627,0.138915273284467,0.00199406251373442,0.00743999282720251
"ENSMUSG00000026825","Dnm1","protein_coding",997.349403513495,0.117268616785088,0.080054714158,0.134016225282393,0.262635460009044
"ENSMUSG00000013465","Nelfb","protein_coding",1508.14370801485,0.0599825300049384,0.0563423972584973,0.294590289054541,0.466717768376961
"ENSMUSG00000064919","Gm22572","snRNA",4.97949139650669,-0.0259007704037839,0.333501511825659,0.854756597544702,0.917475381359222
"ENSMUSG00000036770","Stpg3","protein_coding",2.08603426497811,-0.0214995442206967,0.351775077545543,0.843227035633989,NA
"ENSMUSG00000026969","Fam166a","protein_coding",1.71094240018644,-0.00249364490712977,0.35542963290915,0.975980008410043,NA
"ENSMUSG00000036752","Tubb4b","protein_coding",6110.6471451753,0.112067051686289,0.0574441756937498,0.0549063437483689,0.12925891794834
"ENSMUSG00000086687","4930547E08Rik","lncRNA",1.46079899056894,0.0583065404620897,0.364522288871177,0.526465097504627,NA
"ENSMUSG00000044628","Rnf208","protein_coding",0.546981759971963,0.043829424489792,0.367644592408628,0.543213213777836,NA
"ENSMUSG00000039205","Ciz1","protein_coding",1208.52189839372,0.0410166626480363,0.0719926166253322,0.568232384984941,0.720821671782972
"ENSMUSG00000017670","Elmo2","protein_coding",1677.89066644912,0.548955456434465,0.0667602462779499,6.98482809437817e-17,1.17636652636449e-15
"ENSMUSG00000039195","Bbln","protein_coding",905.933432401757,-0.425835877521248,0.119486957485372,0.00015408287889456,0.000728405467031934
"ENSMUSG00000006471","Ndor1","protein_coding",187.024465923212,0.352387622735194,0.127342032610561,0.00341484839981232,0.0119405639659803
"ENSMUSG00000078201","Tmem203","protein_coding",169.361312689998,-0.0604494548843086,0.14185857560829,0.64330413350194,0.778403667788764
"ENSMUSG00000026822","Lcn2","protein_coding",209.871125172627,-1.85662848170858,0.193277659323112,7.39460360466846e-23,1.76595169685843e-21
"ENSMUSG00000017667","Zfp334","protein_coding",348.730108886364,0.663960950343173,0.119724855933371,7.25034187424826e-09,6.2549942726254e-08
"ENSMUSG00000048707","Tprn","protein_coding",236.564383142462,0.275287737144899,0.115817022252743,0.0125162845918238,0.0371688745744317
"ENSMUSG00000027670","Ocstamp","protein_coding",1.18102611689334,-0.00388178203158356,0.369943655618825,0.949000726301462,NA
"ENSMUSG00000026966","Ssna1","protein_coding",903.817799335044,-0.060883356738617,0.0883450772211574,0.479838727431228,0.649033904105595
"ENSMUSG00000026820","Ptges2","protein_coding",1475.00273024485,-0.547655986484779,0.0885540820969536,2.00718894387806e-10,2.04498871462548e-09
"ENSMUSG00000083004","Gm13413","processed_pseudogene",28.1429677189019,0.225307970381109,0.242761004800911,0.234714978481229,0.397216374891534
"ENSMUSG00000026965","Anapc2","protein_coding",3363.23552135569,0.114339617994892,0.0466825376173031,0.0138259753234354,0.0405238332421758
"ENSMUSG00000018459","Slc13a3","protein_coding",7.50226160259311,0.177866499836883,0.367732171664472,0.295711712847049,0.46776743338955
"ENSMUSG00000039725","Trp53rka","protein_coding",470.10280751476,0.164868849365735,0.0869939735818478,0.0508405511756728,0.120953174692351
"ENSMUSG00000027661","Slc2a10","protein_coding",229.46892068289,0.800622461143416,0.133599815838735,3.60027824263422e-10,3.5649380881053e-09
"ENSMUSG00000017897","Eya2","protein_coding",0.750392823938035,0.0218178828531701,0.370863866254788,0.427047684126359,NA
"ENSMUSG00000081758","Gm11460","processed_pseudogene",3.74110502409365,0.0442209288545719,0.340493551344677,0.75433900661953,0.853739138678611
"ENSMUSG00000068373","D430041D05Rik","protein_coding",0.701275310510794,-0.0474446815777032,0.369197252413927,0.463464012720947,NA
"ENSMUSG00000081721","Gm13882","processed_pseudogene",38.0487402323272,-0.325341433309367,0.264914485907654,0.105225584508888,0.217156006475029
"ENSMUSG00000027177","Hipk3","protein_coding",3607.81759941146,0.163727611360564,0.111231383269624,0.120987897774371,0.242526765068725
"ENSMUSG00000039671","Zmynd8","protein_coding",2469.37479483257,0.446327964501621,0.0892692211961301,2.6487275978917e-07,1.90637518082372e-06
"ENSMUSG00000085274","BC046401","lncRNA",9.02832101400917,-0.136695775946413,0.327665147000362,0.448029955912973,0.620651033937444
"ENSMUSG00000086820","Gm11465","lncRNA",6.88486385421019,-0.00563529729402135,0.322445864574855,0.972317767147074,0.985379112152316
"ENSMUSG00000027176","Cstf3","protein_coding",845.203671926136,-0.0850875779438097,0.0679960151919582,0.201864658004698,0.356921188263191
"ENSMUSG00000027175","Tcp11l1","protein_coding",143.814204450217,0.223805833614761,0.160358213970272,0.127657457980849,0.253041617661763
"ENSMUSG00000074997","Pin1rt1","protein_coding",2.65746786508645,0.0769020170439583,0.357644308939772,0.531774748793219,NA
"ENSMUSG00000027173","Depdc7","protein_coding",37.5151753847274,-0.0564320313978886,0.249638576462793,0.758862876844813,0.856446054145768
"ENSMUSG00000074994","Qser1","protein_coding",1029.79092263829,0.0212401466287929,0.116055304033753,0.848919433475376,0.914143833133355
"ENSMUSG00000027678","Ncoa3","protein_coding",848.406357330051,0.519369234496079,0.114028227435808,1.9022075521578e-06,1.21550497757151e-05
"ENSMUSG00000083856","Gm13886","processed_pseudogene",17.6373775592103,0.317456197109747,0.354849264396477,0.1437030838166,0.277270504817684
"ENSMUSG00000027171","Prrg4","protein_coding",3.59008122668807,0.0117156459562907,0.344255353382088,0.92612919437635,0.9586996385185
"ENSMUSG00000045106","Ccdc73","protein_coding",80.5841040250325,0.14086439637545,0.185342453714447,0.384089188348426,0.560633009264626
"ENSMUSG00000006800","Sulf2","protein_coding",9636.94529812855,0.587693292797492,0.0647022851156458,3.76801313505792e-20,7.89814701296556e-19
"ENSMUSG00000084840","Gm11468","lncRNA",4.11721108233636,0.193788198540017,0.384117733305615,0.249763292163318,0.415590889189816
"ENSMUSG00000085682","Gm14267","transcribed_processed_pseudogene",10.683945347856,-1.17833089748674,0.482974576278896,0.00102884812762872,0.00408000215723035
"ENSMUSG00000027170","Eif3m","protein_coding",978.994407698439,-0.0377652707865498,0.0831524987388985,0.635979322813726,0.773430084406395
"ENSMUSG00000039621","Prex1","protein_coding",24.6094621411069,1.30928964651326,0.307775930522925,1.85551222647728e-06,1.18723359109389e-05
"ENSMUSG00000026959","Grin1","protein_coding",1.67416141008189,0.18986092082681,0.424746964654377,0.0937581516230562,NA
"ENSMUSG00000027309","Dnaaf9","protein_coding",5249.33040407098,0.322202955389501,0.0726878209519723,5.86954354739591e-06,3.50435633248964e-05
"ENSMUSG00000042854","Trp53rkb","protein_coding",162.540058377042,0.150386829777455,0.139648578071724,0.244243610228263,0.409072141378502
"ENSMUSG00000085566","A730017L22Rik","lncRNA",265.158693881839,-0.0252128183817338,0.129113480048039,0.83233009565305,0.904329030214758
"ENSMUSG00000055312","Them7","protein_coding",0.858677899118129,0.0207788040177763,0.362863753649219,0.791162204207431,NA
"ENSMUSG00000074582","Arfgef2","protein_coding",5164.43604284533,0.362899384638229,0.10205970504479,0.000196724055963728,0.000909995585360753
"ENSMUSG00000005973","Rcn1","protein_coding",4032.73335865498,0.669636505959364,0.0565416719730842,5.41563256890351e-33,2.06070671109083e-31
"ENSMUSG00000036646","Man1b1","protein_coding",1830.37485476866,0.0620126346510492,0.0480056205773805,0.20264987057703,0.357786936493702
"ENSMUSG00002075003","Gm56398","snRNA",1.26672158928732,0.0232331949354089,0.361922090883718,0.777540287869212,NA
"ENSMUSG00000080859","Rpl10-ps1","transcribed_processed_pseudogene",2435.92057712872,-0.0736432375403235,0.0684847822152541,0.270818441226081,0.440569638539516
"ENSMUSG00000026958","Dpp7","protein_coding",731.705944516437,0.928801437206157,0.083299214487283,1.21670906215817e-29,3.95389616038244e-28
"ENSMUSG00000027312","Atrn","protein_coding",3218.24349104343,0.0332465333686965,0.111855274861674,0.752548331227784,0.852808851396626
"ENSMUSG00000083953","Gm14049","processed_pseudogene",20.0714636332439,0.25030118365271,0.300920571026131,0.221335193588459,0.38017204943431
"ENSMUSG00000002718","Cse1l","protein_coding",2185.23246512988,0.158014007292255,0.0587988469689392,0.00631011352112376,0.0203920794335351
"ENSMUSG00000090397","Gm17096","lncRNA",10.8691352729281,0.290941146622522,0.395651185167487,0.161795868416808,0.303649455377591
"ENSMUSG00000026956","Uap1l1","protein_coding",1494.7492063419,1.44196390980652,0.0890724345404871,5.37274970858177e-60,4.83997285375869e-58
"ENSMUSG00000027316","Gfra4","protein_coding",20.0438979522361,-0.281627016268116,0.325002230406145,0.178010286528058,0.326559090017232
"ENSMUSG00000026955","Sapcd2","protein_coding",20.3357876834996,0.0795143321839137,0.277789320330132,0.672183517094724,0.799389067855251
"ENSMUSG00000015085","Entpd2","protein_coding",1.37096772674206,0.0613288814863227,0.363924796355833,0.53059421777213,NA
"ENSMUSG00000039536","Stau1","protein_coding",2914.73008326285,0.139116396083162,0.0587493804581978,0.016596621175976,0.047382570597922
"ENSMUSG00000082665","Gm11470","processed_pseudogene",6.13784105469859,-0.0725986477857106,0.323095439334341,0.661342818882288,0.791551583000381
"ENSMUSG00000015094","Npdc1","protein_coding",1292.06073751215,0.643680748904448,0.0921352691225108,6.50567875848711e-13,8.22467272809258e-12
